id	pred	
444:	[('平台车', 3), ('制造', 3), ('机械', 3)]
445:	[('轴承', 2), ('装置', 2), ('制造', 2)]
446:	[('软件', 1), ('服务', 1), ('基础', 1)]
447:	[('脚踏板', 2), ('装置', 2), ('制造', 2)]
448:	[('科技', 1), ('电子信息', 1), ('信息', 1)]
449:	[('节气门', 3), ('汽车配件', 3), ('传感器', 2)]
450:	[('折叠门', 3), ('高分子', 3), ('高强度', 2)]
451:	[('亚麻', 4), ('装置', 2), ('加工', 2)]
452:	[('砂浆', 2), ('混凝土', 2), ('资源化', 2)]
453:	[('电阻器', 3), ('机械', 3), ('合金', 2)]
454:	[('线圈', 3), ('新材', 2), ('干燥机', 1)]
455:	[('氟化氢', 3), ('尾气', 2), ('资源化', 2)]
456:	[('座舱', 3), ('电脑', 2), ('调节', 2)]
457:	[('织造', 2), ('面料', 2), ('纺织机', 2)]
458:	[('识别', 3), ('垃圾桶', 2), ('类型基于', 1)]
459:	[('新能源', 3), ('动力电池', 3), ('服务', 3)]
460:	[('方法', 2), ('边缘', 2), ('科技', 2)]
461:	[('服务', 3), ('系统', 2), ('方法', 2)]
462:	[('转向', 2), ('系统', 2), ('电动', 2)]
463:	[('模锻', 3), ('温热', 2), ('精密', 2)]
464:	[('皂化', 3), ('环氧氯丙烷', 3), ('材料', 2)]
465:	[('制造', 3), ('真空泵', 2), ('结构', 2)]
466:	[('超强', 2), ('螺栓', 2), ('镀锌', 2)]
467:	[('电子信息', 1), ('火', 1), ('计算', 1)]
468:	[('扫描枪', 3), ('服务', 3), ('显示屏', 2)]
469:	[('电子信息', 1), ('软件', 1), ('电子商务', 1)]
470:	[('铝焊', 3), ('装置', 2), ('惠达', 2)]
471:	[('清洁', 3), ('面料', 2), ('胚布', 2)]
472:	[('加热', 2), ('纤维', 2), ('材料', 2)]
473:	[('库仑', 5), ('阳极板', 3), ('电除尘器', 2)]
474:	[('胶带', 4), ('高分子', 3), ('粘尘', 2)]
475:	[('机械', 3), ('烧结炉', 2), ('轴承', 2)]
476:	[('化学品', 3), ('反应釜', 2), ('减水剂', 2)]
477:	[('高分子', 1), ('纤维', 1), ('复合材料', 1)]
478:	[('塑封', 3), ('电机', 3), ('制造', 3)]
479:	[('熔化炉', 2), ('芯片', 2), ('发电', 2)]
480:	[('手术', 2), ('医疗器械', 2), ('电子信息', 2)]
481:	[('电子信息', 1), ('小草', 1), ('软件', 1)]
482:	[('科技', 1), ('航空航天', 1), ('测控', 1)]
483:	[('跟踪器', 3), ('监测', 2), ('动物', 2)]
484:	[('电缆', 3), ('制造', 3), ('拉丝机', 2)]
485:	[('机械', 3), ('力器', 2), ('气动', 2)]
486:	[('科技', 1), ('电子信息', 1), ('企业', 1)]
487:	[('传感器', 3), ('尾气', 2), ('装置', 2)]
488:	[('氯化铝', 3), ('装置', 2), ('资源化', 2)]
489:	[('多晶硅', 3), ('装置', 2), ('高效', 2)]
490:	[('纱筒', 3), ('纱锭', 2), ('滚筒', 2)]
491:	[('混凝土', 4), ('模板', 3), ('预拌', 3)]
492:	[('打印机', 3), ('数码', 2), ('机构', 2)]
493:	[('服务', 1), ('物流', 1), ('电子商务', 1)]
494:	[('色母粒', 2), ('装置', 2), ('材料', 2)]
495:	[('数据', 1), ('服务', 1), ('科技', 1)]
496:	[('螺钉', 2), ('螺栓', 2), ('装置', 2)]
497:	[('制造', 3), ('叶轮', 2), ('密封', 2)]
498:	[('测距仪', 3), ('望远镜', 2), ('相位', 2)]
499:	[('服务', 3), ('装置', 2), ('施工', 2)]
500:	[('幕墙', 3), ('节能', 3), ('玻璃幕墙', 2)]
501:	[('高空作业', 3), ('物流', 3), ('平台', 2)]
502:	[('包装盒', 2), ('负离子', 2), ('连体', 2)]
503:	[('制造', 2), ('机械', 2), ('车轮', 1)]
504:	[('不干胶', 3), ('高分子', 3), ('标签', 2)]
505:	[('吊机', 3), ('机械', 3), ('液压', 2)]
506:	[('警示', 3), ('电力设备', 3), ('提醒', 2)]
507:	[('防眩', 2), ('投光灯', 2), ('元器件', 2)]
508:	[('科技', 1), ('电子信息', 1), ('企业', 1)]
509:	[('纸尿裤', 3), ('格子状', 3), ('高分子', 3)]
510:	[('袜机', 3), ('织缝', 2), ('装置', 2)]
511:	[('电器', 3), ('开关', 2), ('保护', 2)]
512:	[('装置', 2), ('检测', 2), ('汽车', 2)]
513:	[('测量仪', 3), ('标定', 2), ('方法', 2)]
514:	[('图形用户界面', 2), ('方法', 2), ('装置', 2)]
515:	[('燃料电池', 5), ('极板', 2), ('技术', 2)]
516:	[('沙发', 2), ('电动', 2), ('家具', 2)]
517:	[('锅盖', 2), ('烹饪', 2), ('器具', 2)]
518:	[('磨床', 2), ('转子', 2), ('制造', 2)]
519:	[('假发', 4), ('发丝', 3), ('装置', 2)]
520:	[('人造草坪', 4), ('高分子', 3), ('草坪', 2)]
521:	[('印刷版', 3), ('装置', 2), ('用于', 2)]
522:	[('停车', 3), ('值守', 2), ('轨道交通', 2)]
523:	[('时钟', 2), ('电路', 2), ('电子信息', 2)]
524:	[('试验机', 2), ('装置', 2), ('科技', 2)]
525:	[('充电', 2), ('治具', 2), ('材料', 2)]
526:	[('制造', 3), ('栈板', 2), ('设备', 2)]
527:	[('便利', 3), ('便条纸', 2), ('方法', 2)]
528:	[('管桩', 3), ('混凝土', 3), ('装置', 2)]
529:	[('生物', 2), ('iot', 1), ('nb', 1)]
530:	[('计算机', 3), ('机柜', 2), ('台板', 2)]
531:	[('扬声器', 2), ('技术', 2), ('莱声', 2)]
532:	[('电动汽车', 3), ('汽车', 3), ('动力电池', 1)]
533:	[('制造', 3), ('横线', 2), ('机构', 2)]
534:	[('主轴', 2), ('数控机床', 2), ('机床', 2)]
535:	[('墙纸', 5), ('麻纤维', 2), ('材料', 2)]
536:	[('清洁', 3), ('染色机', 2), ('装置', 2)]
537:	[('化学品', 3), ('空分', 2), ('装置', 2)]
538:	[('云', 1), ('电子信息', 1), ('计算', 1)]
539:	[('电缆', 2), ('绝缘', 2), ('装置', 2)]
540:	[('印刷版', 2), ('版辊', 2), ('制版', 2)]
541:	[('碟刹', 3), ('机械', 3), ('总成', 2)]
542:	[('化学品', 3), ('聚氨酯', 2), ('制备', 2)]
543:	[('水平仪', 2), ('检测', 2), ('工程', 2)]
544:	[('收割机', 3), ('叉车', 2), ('制造', 2)]
545:	[('服务', 3), ('指示牌', 2), ('工作台', 2)]
546:	[('乳化', 3), ('搅拌机', 3), ('制造', 3)]
547:	[('织带', 3), ('商标', 2), ('装置', 2)]
548:	[('复合地板', 3), ('节能', 3), ('地板', 2)]
549:	[('机械', 3), ('摩托车', 2), ('维修', 2)]
550:	[('电子信息', 1), ('元器件', 1), ('机电', 1)]
551:	[('处置', 3), ('酸蓄电池', 2), ('蓄电池', 2)]
552:	[('高分子', 3), ('电缆', 2), ('电力电缆', 2)]
553:	[('服务', 3), ('仪器', 2), ('矫正', 2)]
554:	[('小区', 3), ('服务', 3), ('装置', 2)]
555:	[('水务', 3), ('装置', 2), ('供水管', 2)]
556:	[('废气', 2), ('环境', 2), ('控制技术', 2)]
557:	[('光学', 3), ('元器件', 2), ('辉光', 2)]
558:	[('皮革', 3), ('贴膜', 3), ('高分子', 3)]
559:	[('音膜', 3), ('高分子', 3), ('模具', 2)]
560:	[('装置', 2), ('技术', 2), ('电缆', 1)]
561:	[('科技', 1), ('电子信息', 1), ('基础', 1)]
562:	[('变压器', 2), ('监测', 2), ('电气', 2)]
563:	[('编织袋', 3), ('高分子', 3), ('拉丝机', 2)]
564:	[('压力锅', 2), ('压铸', 2), ('汤锅', 2)]
565:	[('无纺布', 3), ('高分子', 3), ('装置', 2)]
566:	[('钻攻', 3), ('机械', 3), ('数控车床', 2)]
567:	[('变频器', 3), ('散热', 2), ('制造', 2)]
568:	[('蜂窝', 4), ('高分子', 3), ('纸板', 2)]
569:	[('显示器', 2), ('支架', 2), ('装置', 2)]
570:	[('阀体', 2), ('制造', 2), ('机械', 2)]
571:	[('灯具', 2), ('测试', 2), ('装置', 2)]
572:	[('科技', 1), ('服务', 1), ('技术', 1)]
573:	[('自动化', 1), ('制造', 1), ('机械', 1)]
574:	[('热水器', 3), ('高分子', 3), ('卡座', 2)]
575:	[('富氢', 2), ('电解', 2), ('制造', 2)]
576:	[('飞行器', 2), ('装置', 2), ('旋翼', 2)]
577:	[('脸机', 3), ('蜜蜂', 2), ('收银', 2)]
578:	[('织机', 3), ('喷气', 3), ('面料', 2)]
579:	[('医用', 5), ('擦手纸', 3), ('装置', 2)]
580:	[('装置', 2), ('采集', 2), ('认证', 2)]
581:	[('面料', 2), ('双面', 2), ('材料', 2)]
582:	[('箱包', 3), ('装置', 2), ('配件', 2)]
583:	[('医药', 1), ('药', 1), ('药物', 1)]
584:	[('售卖机', 3), ('自动', 2), ('组网', 2)]
585:	[('收缩膜', 3), ('高分子', 3), ('装置', 2)]
586:	[('编织袋', 3), ('高分子', 3), ('塑料', 2)]
587:	[('机械', 3), ('成型机', 2), ('制造', 2)]
588:	[('电离', 3), ('质谱', 2), ('装置', 2)]
589:	[('电缆', 4), ('配电', 2), ('宏策', 2)]
590:	[('转子', 2), ('定子', 2), ('制造', 2)]
591:	[('甩脂机', 2), ('攀岩', 2), ('制造', 2)]
592:	[('电话', 2), ('楼宇', 2), ('笛虎', 2)]
593:	[('印花', 3), ('面料', 2), ('装置', 2)]
594:	[('材料', 4), ('弹性体', 3), ('橡胶', 3)]
595:	[('机械', 3), ('卡扣', 2), ('螺母', 2)]
596:	[('乳液', 3), ('防水剂', 3), ('高分子', 3)]
597:	[('新', 1), ('高分子', 1), ('制备', 1)]
598:	[('化学品', 3), ('装置', 2), ('精细', 2)]
599:	[('钮扣', 3), ('纽扣', 2), ('金属', 2)]
600:	[('纱布', 3), ('织机', 2), ('材料', 2)]
601:	[('高分子', 3), ('测试', 2), ('装置', 2)]
602:	[('毛绒', 3), ('染缸', 2), ('材料', 2)]
603:	[('蜂窝状', 2), ('装置', 2), ('铝制', 2)]
604:	[('铸件', 2), ('装置', 2), ('精密', 2)]
605:	[('制造', 3), ('沙发', 2), ('家具', 2)]
606:	[('型材', 2), ('铝合金', 2), ('装置', 2)]
607:	[('齿轮', 3), ('减速', 2), ('装备', 2)]
608:	[('电视机', 3), ('视频信号', 2), ('方法', 2)]
609:	[('塑料板', 2), ('尼龙', 2), ('试验机', 2)]
610:	[('锤式', 2), ('粉碎机', 2), ('粉碎', 2)]
611:	[('气室', 3), ('机械', 3), ('制动', 2)]
612:	[('软管', 2), ('成型', 2), ('汽车', 2)]
613:	[('材料', 3), ('高分子', 3), ('充气', 2)]
614:	[('机器人', 2), ('方法', 2), ('先进', 2)]
615:	[('同步电机', 2), ('电机', 2), ('永磁', 2)]
616:	[('电机', 3), ('压缩机', 2), ('工装', 2)]
617:	[('打印机', 3), ('标签', 2), ('用途', 1)]
618:	[('弹子', 3), ('制造', 3), ('装置', 2)]
619:	[('执行器', 3), ('制造', 3), ('海洋工程', 2)]
620:	[('料辊', 3), ('提花机', 3), ('拆卸', 2)]
621:	[('塑钢', 3), ('烟气', 2), ('材料', 2)]
622:	[('手套', 3), ('纤维', 3), ('高分子', 2)]
623:	[('胶合板', 3), ('高分子', 3), ('单板', 2)]
624:	[('铜套', 3), ('轴承', 3), ('装置', 2)]
625:	[('节能', 3), ('门架', 2), ('冲孔', 2)]
626:	[('装置', 2), ('方法', 2), ('科技', 2)]
627:	[('磁性', 2), ('汽车', 2), ('位置', 1)]
628:	[('服务', 2), ('高技术', 2), ('警示', 1)]
629:	[('服务', 3), ('无线', 2), ('技术', 2)]
630:	[('高分子', 3), ('装置', 2), ('鞋子', 2)]
631:	[('化学品', 3), ('精细', 2), ('三元', 1)]
632:	[('发动机', 2), ('结构', 2), ('先进', 2)]
633:	[('调节阀', 2), ('球阀', 2), ('仪表', 2)]
634:	[('机械', 3), ('夹具', 2), ('模具', 2)]
635:	[('平面磨床', 3), ('制造', 2), ('机械', 2)]
636:	[('脱扣器', 3), ('断路器', 3), ('触头', 2)]
637:	[('装置', 2), ('检测', 2), ('制造', 2)]
638:	[('饰面板', 3), ('制造', 3), ('装饰', 2)]
639:	[('制造', 3), ('电机', 2), ('定子', 2)]
640:	[('装置', 2), ('印刷机', 1), ('丝网', 1)]
641:	[('高分子', 3), ('木塑', 2), ('发泡', 2)]
642:	[('汽车配件', 4), ('冲压', 2), ('汽车', 2)]
643:	[('制造', 3), ('托盘', 2), ('装置', 2)]
644:	[('太阳能', 2), ('组件', 2), ('电池板', 2)]
645:	[('自动化', 1), ('制造', 1), ('机械', 1)]
646:	[('城市', 1), ('服务', 1), ('教育', 1)]
647:	[('螺杆', 3), ('空气', 3), ('转子', 2)]
648:	[('铝合金', 2), ('装置', 2), ('回收', 2)]
649:	[('大豆油', 3), ('化学品', 3), ('环氧', 2)]
650:	[('科技', 1), ('电子信息', 1), ('电子商务', 1)]
651:	[('控制算法', 3), ('工业生产', 3), ('液压站', 2)]
652:	[('回收', 2), ('垃圾', 2), ('电子信息', 2)]
653:	[('断路器', 3), ('壳体', 2), ('真空', 2)]
654:	[('摄像头', 3), ('服务', 3), ('监控', 2)]
655:	[('桁架', 3), ('滚齿机', 3), ('制造', 2)]
656:	[('清洁', 3), ('装置', 2), ('面料', 2)]
657:	[('环网柜', 2), ('变电站', 2), ('配电', 2)]
658:	[('捆扎机', 3), ('制造', 3), ('电动', 2)]
659:	[('磁珠', 2), ('提取', 2), ('装置', 2)]
660:	[('复合材料', 4), ('高分子', 2), ('纸卷', 2)]
661:	[('中间体', 4), ('制备', 2), ('方法', 2)]
662:	[('调节阀', 3), ('制造', 3), ('截流', 2)]
663:	[('干燥机', 3), ('再生', 3), ('制造', 3)]
664:	[('变压器', 2), ('装置', 2), ('电子信息', 2)]
665:	[('非晶', 3), ('带材', 2), ('装置', 2)]
666:	[('认证', 1), ('检验', 1), ('服务', 1)]
667:	[('滑台', 3), ('直角坐标', 2), ('制造', 2)]
668:	[('设计', 1), ('电子信息', 1), ('工程', 1)]
669:	[('氧化锌', 3), ('电阻', 2), ('装置', 2)]
670:	[('方法', 2), ('装置', 2), ('技术', 2)]
671:	[('分子筛', 6), ('方法', 2), ('资源化', 2)]
672:	[('面料', 2), ('迅驰', 2), ('亲肤型', 1)]
673:	[('汽车', 4), ('装置', 2), ('车辆', 2)]
674:	[('压接', 2), ('机构', 2), ('制造', 2)]
675:	[('倒料', 3), ('穿梭', 3), ('制造', 3)]
676:	[('高分子', 4), ('亚克力', 4), ('材料', 4)]
677:	[('钛白粉', 3), ('装置', 2), ('制造', 2)]
678:	[('服务', 3), ('机构', 2), ('夹紧', 2)]
679:	[('水管', 2), ('不锈钢', 2), ('装置', 2)]
680:	[('服务', 3), ('耐用性', 2), ('薄膜', 2)]
681:	[('方法', 2), ('图像', 2), ('电子信息', 2)]
682:	[('制造', 3), ('穿梭', 2), ('物流', 2)]
683:	[('传动链', 3), ('高分子', 3), ('装置', 2)]
684:	[('锁具', 3), ('五金', 2), ('装置', 2)]
685:	[('服务', 3), ('装置', 2), ('方法', 2)]
686:	[('制造', 3), ('测量机', 2), ('装置', 2)]
687:	[('减震', 3), ('化工泵', 3), ('装置', 3)]
688:	[('高分子', 3), ('铅芯', 2), ('铅笔', 2)]
689:	[('机械', 3), ('包装', 2), ('机构', 2)]
690:	[('环槽', 2), ('镗刀', 2), ('刀具', 2)]
691:	[('燃料电池', 4), ('流场', 2), ('制氢', 1)]
692:	[('刹车盘', 5), ('散热', 2), ('检测', 2)]
693:	[('科技', 1), ('精密', 1), ('机械', 1)]
694:	[('密封件', 3), ('机械', 3), ('高性能', 2)]
695:	[('压花', 3), ('片材', 2), ('喷砂机', 2)]
696:	[('核酸', 3), ('感应式', 3), ('吸头', 2)]
697:	[('线材', 3), ('机械', 3), ('眼模', 2)]
698:	[('制法', 3), ('高分子', 3), ('规整', 2)]
699:	[('服务', 3), ('检测', 2), ('装置', 2)]
700:	[('医疗', 2), ('存储介质', 2), ('装置', 2)]
701:	[('热镀锌', 2), ('装置', 2), ('金属', 2)]
702:	[('油锯', 3), ('割草机', 2), ('制造', 2)]
703:	[('地膜', 2), ('薄膜', 2), ('材料', 2)]
704:	[('电缆', 5), ('装置', 2), ('配电', 2)]
705:	[('开关柜', 3), ('断路器', 3), ('真空', 2)]
706:	[('水平', 2), ('工作台', 2), ('激光测距', 2)]
707:	[('医疗', 1), ('医药', 1), ('仪器', 1)]
708:	[('模具', 2), ('摄像机', 2), ('成型', 2)]
709:	[('电子信息', 1), ('软件', 1), ('物', 1)]
710:	[('科技', 1), ('服务', 1), ('信息', 1)]
711:	[('制造', 3), ('机械', 3), ('装饰', 2)]
712:	[('科技', 1), ('服务', 1), ('信息', 1)]
713:	[('科技', 1), ('新', 1), ('化学品', 1)]
714:	[('皮鞋', 3), ('高分子', 3), ('装置', 2)]
715:	[('电子秤', 3), ('智能', 3), ('软件', 3)]
716:	[('淋浴', 3), ('水龙头', 3), ('无铅', 2)]
717:	[('变压器', 3), ('用箔', 2), ('智联', 2)]
718:	[('制造', 3), ('电缆', 2), ('装置', 2)]
719:	[('酚醛树脂', 2), ('导向', 2), ('纤维', 2)]
720:	[('水龙头', 3), ('卫浴', 3), ('制造', 2)]
721:	[('环境监测', 3), ('移液管', 2), ('装置', 2)]
722:	[('线缆', 3), ('清点', 2), ('轨道交通', 2)]
723:	[('茶叶', 2), ('装置', 2), ('提取', 2)]
724:	[('标定', 2), ('装置', 2), ('方法', 2)]
725:	[('节能型', 2), ('电梯', 2), ('环境', 2)]
726:	[('产业', 1), ('设计', 1), ('服务', 1)]
727:	[('线束', 2), ('摄像头', 2), ('焊接机', 1)]
728:	[('检测', 4), ('认证', 3), ('装置', 2)]
729:	[('橡胶', 4), ('胶塞', 3), ('铝电解', 2)]
730:	[('智能', 2), ('回收', 2), ('分类', 2)]
731:	[('工业生产', 1), ('数字', 1), ('制造', 1)]
732:	[('硅片', 3), ('硅单晶', 2), ('装置', 2)]
733:	[('扬声器', 3), ('喇叭', 2), ('吸顶', 2)]
734:	[('贻贝', 4), ('装置', 2), ('分级机', 1)]
735:	[('模块', 3), ('服务', 3), ('科技', 2)]
736:	[('超宽带', 2), ('时间', 2), ('高精度', 2)]
737:	[('计划书', 3), ('图形用户界面', 3), ('手机', 2)]
738:	[('调节阀', 2), ('气动', 2), ('球阀', 2)]
739:	[('电子信息', 1), ('计算机', 1), ('产品', 1)]
740:	[('无纺布', 4), ('材料', 2), ('无纬布', 1)]
741:	[('涡旋', 3), ('制造', 3), ('压缩机', 2)]
742:	[('断路器', 3), ('模具', 2), ('制造', 2)]
743:	[('轴承', 3), ('装置', 2), ('锻造', 2)]
744:	[('干燥机', 3), ('制造', 3), ('搅拌', 2)]
745:	[('冷器', 2), ('叠片', 2), ('自动', 2)]
746:	[('高分子', 3), ('磁性', 2), ('玩具', 2)]
747:	[('夹具', 2), ('装置', 2), ('制造', 2)]
748:	[('限速', 3), ('齿轮泵', 3), ('叉车', 2)]
749:	[('安全鞋', 3), ('防滑', 2), ('防水', 2)]
750:	[('管径', 2), ('焊枪', 2), ('先进', 2)]
751:	[('制备', 3), ('高分子', 3), ('碳纤维', 2)]
752:	[('装置', 2), ('驱动', 2), ('装备', 2)]
753:	[('新能源', 3), ('充电', 2), ('汽车', 2)]
754:	[('机械', 3), ('千斤顶', 2), ('负载', 2)]
755:	[('高分子', 3), ('钢质', 2), ('防火门', 2)]
756:	[('制备', 3), ('无纺布', 2), ('材料', 2)]
757:	[('输电', 3), ('线路', 2), ('装置', 2)]
758:	[('洁具', 4), ('水资源', 3), ('洗浴', 2)]
759:	[('服务', 1), ('技术', 1)]
760:	[('台车', 3), ('摩托车', 2), ('发动机', 2)]
761:	[('机械', 3), ('组件', 2), ('注塑模', 2)]
762:	[('冷凝', 2), ('热交换器', 2), ('燃气', 2)]
763:	[('清洁', 3), ('染色机', 2), ('装置', 2)]
764:	[('服务', 3), ('墙布', 2), ('装置', 2)]
765:	[('口红', 2), ('粉饼', 2), ('超细', 2)]
766:	[('制备', 2), ('合金', 2), ('锐胜', 2)]
767:	[('转椅', 3), ('椅脚', 2), ('座椅', 2)]
768:	[('纸管', 5), ('装置', 2), ('材料', 2)]
769:	[('科技', 1), ('设计', 1), ('服务', 1)]
770:	[('服务', 1), ('物流', 1), ('电子商务', 1)]
771:	[('黑体', 3), ('电子信息', 3), ('测温', 2)]
772:	[('科技', 1), ('电子信息', 1), ('电子商务', 1)]
773:	[('混凝土', 3), ('节能', 3), ('搅拌机', 2)]
774:	[('产业', 1), ('设计', 1), ('服务', 1)]
775:	[('课桌', 3), ('制造', 3), ('电子商务', 2)]
776:	[('卧螺', 3), ('离心机', 3), ('系统', 2)]
777:	[('吊装带', 3), ('纤维', 3), ('材料', 2)]
778:	[('化妆品', 3), ('乳液', 2), ('生物', 2)]
779:	[('中央空调', 3), ('节能', 3), ('自控', 2)]
780:	[('灯饰', 3), ('电子信息', 2), ('元器件', 2)]
781:	[('紧固件', 3), ('松动', 3), ('机械', 3)]
782:	[('机械锁', 3), ('旅行箱', 3), ('桌腿', 2)]
783:	[('装置', 2), ('印染', 2), ('服务', 2)]
784:	[('汽车', 3), ('限位器', 2), ('温器', 2)]
785:	[('日光灯', 2), ('电路', 2), ('装置', 2)]
786:	[('标签', 2), ('运输', 2), ('制造', 2)]
787:	[('气动工具', 3), ('工具', 2), ('接头', 2)]
788:	[('绝缘', 3), ('高分子', 3), ('聚氯乙烯', 2)]
789:	[('丝光', 2), ('双面', 2), ('羊毛', 2)]
790:	[('验光', 3), ('制造', 3), ('光学仪器', 2)]
791:	[('酸性染料', 3), ('化学品', 3), ('测色', 2)]
792:	[('光', 2), ('组件', 2), ('模块', 2)]
793:	[('图形用户界面', 3), ('方法', 2), ('储能', 2)]
794:	[('高分子', 3), ('单组份', 2), ('硅橡胶', 2)]
795:	[('保险柜', 3), ('保险箱', 3), ('技术', 2)]
796:	[('机械', 3), ('编织', 2), ('淋浴', 2)]
797:	[('配网', 3), ('互感器', 2), ('单杆', 2)]
798:	[('节能', 3), ('模具', 2), ('混凝土', 2)]
799:	[('线路板', 3), ('基板', 3), ('化学品', 3)]
800:	[('服务', 3), ('制备', 2), ('方法', 2)]
801:	[('车辆', 3), ('叉车', 2), ('线束', 2)]
802:	[('线路板', 3), ('孔化', 2), ('装置', 2)]
803:	[('捡拾', 3), ('工具', 3), ('制造', 3)]
804:	[('科技', 1), ('电子信息', 1), ('电子商务', 1)]
805:	[('制备', 2), ('蛋白', 2), ('服务', 2)]
806:	[('舒缓', 3), ('包装盒', 2), ('30ml', 1)]
807:	[('水价', 2), ('阶梯', 2), ('电路', 2)]
808:	[('医用', 2), ('内窥镜', 2), ('血管', 2)]
809:	[('橡胶', 3), ('全自动', 2), ('材料', 2)]
810:	[('高分子', 3), ('色丝', 2), ('涤纶', 2)]
811:	[('高分子', 3), ('电缆', 2), ('保护', 2)]
812:	[('电机', 2), ('转子', 2), ('结构', 2)]
813:	[('干细胞', 2), ('方法', 2), ('医药', 2)]
814:	[('废气', 2), ('设备', 2), ('控制技术', 2)]
815:	[('救援', 3), ('服务', 3), ('消防', 2)]
816:	[('夹具', 2), ('装置', 2), ('发动机', 2)]
817:	[('高分子', 1), ('纤维', 1), ('复合材料', 1)]
818:	[('设计', 1), ('工程', 1), ('服务', 1)]
819:	[('生料', 3), ('高分子', 3), ('聚四氟乙烯', 2)]
820:	[('云', 1), ('电子信息', 1), ('计算', 1)]
821:	[('用途', 3), ('小鼠', 3), ('生物', 3)]
822:	[('电机', 3), ('永磁', 2), ('先进', 2)]
823:	[('机械', 3), ('球阀', 2), ('蝶阀', 2)]
824:	[('双金属片', 3), ('热得快', 2), ('保护器', 2)]
825:	[('压电', 3), ('陶瓷', 3), ('装置', 2)]
826:	[('刹车片', 3), ('装置', 2), ('喷粉', 2)]
827:	[('线路板', 3), ('装置', 2), ('加工', 2)]
828:	[('高分子', 3), ('储藏', 2), ('收纳盒', 2)]
829:	[('清洁', 3), ('水洗机', 2), ('定型机', 2)]
830:	[('桥面', 3), ('钢结构', 2), ('建设', 2)]
831:	[('敲打', 2), ('脚踏', 2), ('扶手', 2)]
832:	[('工业', 2), ('插座', 2), ('插头', 2)]
833:	[('产业', 1), ('设计', 1), ('服务', 1)]
834:	[('智能', 2), ('科技', 2), ('电子信息', 2)]
835:	[('制造', 3), ('叉车', 2), ('车轮', 1)]
836:	[('热水器', 2), ('燃气', 2), ('烟管', 2)]
837:	[('网络', 1), ('电子信息', 1), ('电子商务', 1)]
838:	[('开关', 2), ('制造', 2), ('机械', 2)]
839:	[('机械', 3), ('模具', 2), ('铸造', 2)]
840:	[('纺纱', 3), ('装置', 2), ('复合材料', 2)]
841:	[('绣花机', 3), ('刺绣', 3), ('装置', 2)]
842:	[('不锈钢', 2), ('装置', 2), ('方法', 2)]
843:	[('螺母', 2), ('飞机', 2), ('机械', 2)]
844:	[('服务', 3), ('灭弧', 2), ('火灾', 2)]
845:	[('热升华', 3), ('油纸', 3), ('高分子', 3)]
846:	[('钣', 2), ('五金', 2), ('模具', 2)]
847:	[('拉链', 3), ('高分子', 3), ('链带', 2)]
848:	[('混凝土', 3), ('建筑', 2), ('节能', 2)]
849:	[('轴承', 1), ('制造', 1), ('机械', 1)]
850:	[('人手', 2), ('舵机', 2), ('制造', 2)]
851:	[('钢丸', 6), ('输送', 2), ('报警器', 1)]
852:	[('助行器', 3), ('医疗', 2), ('装置', 2)]
853:	[('云', 1), ('电子信息', 1), ('计算', 1)]
854:	[('城市', 1), ('服务', 1), ('教育', 1)]
855:	[('哑铃', 2), ('仰卧', 2), ('制造', 2)]
856:	[('潜水', 2), ('装置', 2), ('制造', 2)]
857:	[('铁齿', 2), ('履带', 2), ('锻造', 2)]
858:	[('花环', 3), ('制造', 3), ('贴装', 2)]
859:	[('气动', 3), ('机械', 3), ('牙膏', 2)]
860:	[('混凝土', 3), ('机械', 3), ('破拆', 2)]
861:	[('镜面', 3), ('高分子', 3), ('生产工艺', 2)]
862:	[('淋浴屏', 3), ('水资源', 3), ('淋浴', 2)]
863:	[('混凝土', 4), ('搅拌机', 3), ('资源化', 2)]
864:	[('产业', 1), ('设计', 1), ('电子信息', 1)]
865:	[('转向器', 3), ('汽车', 2), ('齿形', 1)]
866:	[('定位', 2), ('估计', 2), ('互联网', 2)]
867:	[('电缆', 3), ('高分子', 3), ('包塑', 2)]
868:	[('撕盖', 3), ('罐体', 3), ('包装', 2)]
869:	[('丝杆', 3), ('机械', 3), ('螺母', 2)]
870:	[('尾灯', 2), ('车灯', 2), ('汽车', 2)]
871:	[('焊枪', 3), ('等离子', 2), ('切割', 2)]
872:	[('包装袋', 2), ('装置', 2), ('塑料', 2)]
873:	[('设计', 1), ('服务', 1), ('建筑设计', 1)]
874:	[('皮鞋', 3), ('高分子', 3), ('处理剂', 2)]
875:	[('机械', 3), ('电机', 2), ('转子', 2)]
876:	[('制造', 3), ('机械传动', 2), ('实训', 2)]
877:	[('科技', 1), ('电子信息', 1), ('软件', 1)]
878:	[('电缆线', 3), ('塑机', 2), ('线缆', 2)]
879:	[('高分子', 3), ('装置', 2), ('聚氨酯', 2)]
880:	[('高分子', 4), ('阻燃剂', 2), ('浓度梯度', 2)]
881:	[('锤式', 3), ('破碎机', 2), ('金属', 2)]
882:	[('灭火剂', 3), ('水系', 3), ('灭火器', 2)]
883:	[('广告', 2), ('显示屏', 2), ('出租车', 2)]
884:	[('阀门', 4), ('制造', 3), ('过滤器', 2)]
885:	[('智能', 2), ('联网', 2), ('掌门', 2)]
886:	[('雷达', 3), ('装置', 2), ('避障', 2)]
887:	[('游戏', 3), ('固定装置', 2), ('技术', 2)]
