id	pred	
556:	['装置', '废气', '氧化', '工艺流程', '分解']
557:	['光学', '装置', '方法', '制造', '模具']
558:	['装置', '皮革', '人造革', '贴膜', '收卷']
559:	['音膜', '成型', '模具', '定位', '铜环']
560:	['装置', '智能', '记录仪', '电缆', '接头']
561:	[]
562:	['监测', '装置', '变压器', '系统', '方法']
563:	['编织袋', '装置', '机构', '生产', '抗氧化']
564:	['压力锅', '压铸', '汤锅', '结构', '炒锅']
565:	['装置', '无纺布', '用于', '口罩', '切割']
566:	['钻攻', '中心', '机床', '装置', '雕刻']
567:	['变频器', '散热', '结构', '安装', '便于']
568:	['蜂窝', '机构', '生产线', '复合', '全自动']
569:	['装置', '显示器', '支架', '成型', '金属外壳']
570:	['装置', '阀体', '液压阀', '专用', '挖掘机']
571:	['灯具', '测试', '装置', '检测', '用于']
572:	[]
573:	[]
574:	['软管', '连接', '热水器', '卡座', '设有']
575:	['富氢', '次氯酸钠', '消毒液', '黄油枪', '电解']
576:	['装置', '系统', '旋翼', '设备', '减震']
577:	['蜜蜂', '网付', '脸机', '收银']
578:	['面料', '织机', '喷气', '纺织', '装置']
579:	['装置', '医用', '擦手纸', '松紧带', '手术']
580:	['装置', '设备', '采集', '组件', '通风']
581:	['面料', '双面', '装置', '花呢', '生产工艺']
582:	['装置', '箱包', '转运', '配件', '旅行箱']
583:	[]
584:	['自动', '售卖机', '封闭式', '补货', '系统']
585:	['收缩膜', '装置', '生产', '包装', '设备']
586:	['编织袋', '装置', '塑料', '生产', '收丝']
587:	['机构', '装置', '成型机', '螺帽', '送料']
588:	['装置', '电离', '方法', '离子', '用于']
589:	['电缆', '用于', '装置', '放线', '线缆']
590:	['转子', '定子', '电机', '冲片', '铁芯']
591:	['走步', '装置', '结构', '攀岩', '自动']
592:	['系统', '电话', '楼宇', '机系统', '设备']
593:	['装置', '面料', '印花', '压花', '种植']
594:	['装置', '材料', '弹性体', '生产', '增韧']
595:	['卡扣', '螺母', '装置', '汽车', '气帘']
596:	['装置', '乳液', '防水剂', '添加剂', '混合']
597:	[]
598:	['装置', '设备', '水性', '搅拌', '介质']
599:	['纽扣', '钮扣', '金属', '装置', '设备']
600:	['纱布', '装置', '设备', '织机', '织布机']
601:	['结构', '测试', '装置', '改造', '密封圈']
602:	['毛绒', '用于', '超柔', '染缸', '制作']
603:	['装置', '加工', '铝制', '模具', '壳体']
604:	['装置', '铸件', '金属', '精密', '贴标']
605:	['沙发', '装置', '海绵', '阻燃性', '配件']
606:	['铝合金', '型材', '装置', '铝材', '方法']
607:	['减速', '齿轮', '结构', '减速机', '双面']
608:	['方法', '调整', '视频信号', '比例', '自动']
609:	['塑料板', '尼龙', '试验机', '粒子', '电镀']
610:	['粉碎机', '粉碎', '机构', '设备', '锤式']
611:	['制动', '气室', '弹簧', '拖车', '装置']
612:	['软管', '成型', '装置', '冷却管', '电池']
613:	['充气', '充气床', '材料', '空气', '保温']
614:	['机器人', '方法', '服务', '装置', '系统']
615:	['电机', '同步电机', '永磁', '转子', '定子']
616:	['电机', '压缩机', '工装', '马达', '测试台']
617:	['标签', '装置', '打印机', '设备', '电子标签']
618:	['装置', '钻孔机', '自动', '弹子', '输送']
619:	['执行器', '系统', '用于', '喷射', '控制']
620:	['提花机', '拆卸', '料辊', '用于', '装置']
621:	['烟气', '系统', '塑钢', '换热', '换热器']
622:	['手套', '纤维', '帽子', '透气', '围巾']
623:	['装置', '胶合板', '生产', '单板', '饰面']
624:	['轴承', '装置', '铜套', '加工', '夹具']
625:	['门架', '装置', '防火门', '冲孔', '门面']
626:	['方法', '装置', '设备', '复制', '无线']
627:	['磁性', '结构', '传感器', '骨架', '密封圈']
628:	['细胞', '装置', '生物', '方法', '动物']
629:	['无线', '技术', '智能', '控制', '系统']
630:	['装置', '鞋子', '鞋底', '烘干', '皮革']
631:	['橡胶', '生产', '方法', '增进', '粘合']
632:	['发动机', '结构', '装置', '增压器', '控制']
633:	['调节阀', '专用', '球阀', '卫生', '压力']
634:	['夹具', '加工', '模具', '三通', '中心']
635:	['安装', '平面磨床', '汽车', '减震', '冲床']
636:	['断路器', '脱扣器', '触头', '输送', '弧角']
637:	['装置', '检测', '设备', '自动', '装配']
638:	['装饰', '饰面板', '家具', '连接件', '阴角']
639:	['电机', '压缩机', '定子', '装置', '转子']
640:	['装置', '设备', '印刷机', '调节', '胶印机']
641:	['装置', '发泡', '板材', '木塑', '除尘']
642:	['汽车配件', '冲压', '机构', '模具', '汽车']
643:	['装置', '托盘', '汽车', '齿轮', '纺织']
644:	['太阳能', '组件', '电池板', '单晶硅', '装置']
645:	[]
646:	[]
647:	['螺杆', '空气', '加工', '转子', '装置']
648:	['装置', '铝合金', '回收', '设备', '系统']
649:	['装置', '大豆油', '环氧', '制备', '反应釜']
650:	[]
651:	['补偿', '收放', '控制算法', '液压站', '系统']
652:	['回收', '垃圾', '分类', '垃圾袋', '分发']
653:	['断路器', '壳体', '真空', '夹具', '焊接']
654:	['监控', '摄像头', '保护装置', '微模块', '动力']
655:	['滚齿机', '自动', '用于', '定位', '桁架']
656:	['装置', '织物', '用于', '加工', '面料']
657:	['环网柜', '变电站', '断路器', '真空', '绝缘']
658:	['机构', '捆扎机', '电动', '手持', '熔接']
659:	['提取', '装置', '检测', '磁珠', '样本']
660:	['装置', '纸卷', '复合材料', '卫生', '卫生用品']
661:	['方法', '中间体', '制备', '生产', '系统']
662:	['阀门', '调节阀', '流量', '截流', '保温']
663:	['干燥机', '吸附', '再生', '鼓风', '输送']
664:	['变压器', '装置', '自动', '电感', '绕线']
665:	['非晶', '带材', '装置', '实验', '隔热']
666:	[]
667:	['直线', '电机', '滑台', '直角坐标', '机械手']
668:	[]
669:	['电阻', '装置', '氧化锌', '螺旋', '磨片']
670:	['方法', '装置', '智能', '系统', '网络']
671:	['分子筛', '方法', '装置', '烘干', '制备']
672:	['面料', '除尘', '纺织', '针块', '导纱']
673:	['汽车', '装置', '车辆', '设备', '带有']
674:	['机构', '汽车', '简易', '夹紧', '工装']
675:	['穿梭', '收集', '提升机', '倒料', '移载']
676:	['亚克力', '装置', '材料', '板材', '设备']
677:	['装置', '钛白粉', '制造', '生产', '设备']
678:	['机构', '夹紧', '定位', '安装', '汽车']
679:	['水管', '装置', '不锈钢', '可调', '不锈钢管']
680:	['薄膜', '反射镜', '耐用性', '镀膜', '柔性']
681:	['方法', '图像', '距离', '监督', '神经网络']
682:	['物流', '装置', '升降', '自动', '穿梭']
683:	['装置', '注塑模', '传动链', '塑料', '连接']
684:	['装置', '锁具', '结构', '封装', '锁闭']
685:	['装置', '方法', '结构', '园林', '市政']
686:	['装置', '机器人', '定位', '产品', '吊具']
687:	['减震', '化工泵', '装置']
688:	['活动', '铅笔', '自动铅笔', '自动', '铅芯']
689:	['机构', '包装', '智能', '包装机', '装置']
690:	['刀具', '镗刀', '复合', '专用', '加工']
691:	['燃料电池', '流场', '装置', '测试', '气水']
692:	['刹车盘', '散热', '检测', '汽车', '翻料']
693:	[]
694:	['密封件', '高性能', '液压', '支架', '油缸']
695:	['压花', '片材', '喷砂机', '精密', '便于']
696:	['装置', '核酸', '感应式', '提取', '组件']
697:	['装置', '结构', '线材', '溢流', '冷却系统']
698:	['聚四氟乙烯', '制法', '规整', '填料', '波纹']
699:	['方法', '检测', '装置', '封道', '施工']
700:	['存储介质', '方法', '装置', '数据', '医疗']
701:	['装置', '用于', '工件', '工艺', '热镀锌']
702:	['油锯', '便于', '园林', '割草机', '切割']
703:	['薄膜', '种植', '地膜', '制备', '装置']
704:	['电缆', '装置', '加工', '智能', '收卷']
705:	['开关柜', '真空', '断路器', '装置', '低压']
706:	['水平', '激光测距', '工作台', '可折叠', '折叠桌']
707:	[]
708:	['摄像机', '模具', '成型', '设备', '装置']
709:	[]
710:	[]
711:	['方法', '自动', '装饰', '焊接机', '弹簧']
712:	[]
713:	[]
714:	['皮鞋', '装置', '鞋子', '捶打', '制作']
715:	['智能', '电子秤']
716:	['淋浴', '铜合金', '无铅', '水龙头', '管式']
717:	['变压器', '智联', '生产', '线圈', '用箔']
718:	['装置', '方法', '电缆', '制造', '设备']
719:	['酚醛树脂', '导向', '纤维', '轴承', '涤纶']
720:	['卫浴', '水龙头', '拼接', '挂件', '毛巾架']
721:	['装置', '环境监测', '移液管', '快干', '定量']
722:	['线缆', '检测', '手持', '清点', '故障']
723:	['装置', '用于', '提取', '茶叶', '浓缩']
724:	['方法', '标定', '装置', '系统', '机器人']
725:	['封闭式', '节能型', '电梯', '机构', '曳引式']
726:	[]
727:	['线束', '汽车', '摄像头', '电动汽车', '视频']
728:	['检测', '装置', '建筑工程', '节能', '建筑']
729:	['电容器', '胶塞', '橡胶', '铝电解', '密封']
730:	['智能', '分类', '回收', '垃圾', '垃圾箱']
731:	[]
732:	['硅片', '装置', '硅单晶', '用于', '全自动']
733:	['扬声器', '喇叭', '音箱', '吸顶', '汽车']
734:	['贻贝', '装置', '加工', '蒸煮', '污水处理']
735:	['模块']
736:	['方法', '高精度', '时间', '定位', '喇叭']
737:	['手机', '图形用户界面', '计划书', '界面', '视听']
738:	['调节阀', '气动', '球阀', '结构', '压力']
739:	[]
740:	['无纺布', '装置', '生产', '检测', '高精度']
741:	['压缩机', '涡旋', '装置', '带有', '方法']
742:	['断路器', '模具', '塑料', '工装', '注塑机']
743:	['轴承', '装置', '锻造', '棒料', '加工']
744:	['干燥机', '搅拌', '过滤', '装置', '结构']
745:	['自动', '冷器', '叠片', '机构', '装配']
746:	['磁性', '带有', '制品', '铁氧体', '玩具']
747:	['装置', '夹具', '自动', '焊机', '支架']
748:	['叉车', '限速', '齿轮泵', '吨位', '安全阀']
749:	['安全鞋', '防水', '装置', '鞋底', '自动']
750:	['焊枪', '装置', '管径', '焊钳', '焊接']
751:	['方法', '碳纤维', '制备', '复合', '编织物']
752:	['装置', '驱动', '电子设备', '透镜', '照相机']
753:	['充电', '交流', '用于', '电动汽车', '控制']
754:	['千斤顶', '负载', '起升', '液压', '便捷']
755:	['防火门', '防火', '钢质', '卷帘', '板材']
756:	['无纺布', '制备', '工艺', '面膜', '纤维']
757:	['线路', '输电', '装置', '精灵', '智慧']
758:	['洗浴', '装置', '卫浴', '传动', '洁具']
759:	[]
760:	['摩托车', '发动机', '前大灯', '车身', '车架']
761:	['组件', '滑块', '注塑模', '汽车', '成型']
762:	['冷凝', '燃气', '热交换器', '壁挂炉', '锅炉']
763:	['装置', '结构', '定型机', '染色机', '溢流']
764:	['墙布', '装置', '加工', '布料', '纺织']
765:	['口红', '装置', '粉饼', '用于', '搅拌']
766:	['制备', '方法', '合金', '化学镀', '工艺']
767:	['转椅', '座椅', '扶手', '椅脚', '金属']
768:	['纸管', '装置', '结构', '化纤', '带有']
769:	[]
770:	[]
771:	['测温', '智能', '机器人', '黑体', '空间']
772:	[]
773:	['混凝土', '装置', '搅拌机', '水泥', '传送带']
774:	[]
775:	['教学', '课桌', '设备', '睡眠', '显示']
776:	['离心机', '卧螺', '系统', '装置', '推料']
777:	['吊装带', '装置', '自动', '缝纫机', '丝线']
778:	['设备', '化妆品', '乳液', '装置', '分散机']
779:	['系统', '中央空调', '自控', '节能', '风力']
780:	['灯饰', '结构', '装置', '功能', '封装']
781:	['机械', '松动', '紧固件']
782:	['机械锁', '结构', '旅行箱', '折叠', '带有']
783:	['装置', '系统', '印染', '方法', '修复']
784:	['汽车', '装置', '温器', '暖风', '电子']
785:	['装置', '电路', '照明', '控制', '日光灯']
786:	['机构', '运输', '贴标机', '标签', '干燥剂']
787:	['工具', '气动工具', '接头', '减震', '修复']
788:	['聚氯乙烯', '塑料', '电缆', '绝缘', '复合材料']
789:	['双面', '羊毛', '复合', '丝光', '加工']
790:	['验光', '机构', '自动', '锁紧', '屈光']
791:	['酸性染料', '装置', '加工', '测色', '用于']
792:	['组件', '模块', '调制器', '接收', '测试']
793:	['方法', '图形用户界面', '用于', '设备', '计算']
794:	['稳定', '硫化', '单组份', '室温', '贮存']
795:	['保险柜', '机构', '保险箱', '装置', '门锁']
796:	['编织', '功能', '淋浴', '用于', '装置']
797:	['配网', '互感器', '单杆', '智能化', '系统']
798:	['混凝土', '模具', '预制', '楼板', '墙板']
799:	['线路板', '基板', '散热', '高强度', '装置']
800:	['方法', '制备', '工艺', '奶粉', '检测']
801:	['叉车', '装置', '线束', '车辆', '工程']
802:	['装置', '线路板', '测试', '孔化', '电路板']
803:	['捡拾', '转向节', '工具', '自攻', '两用机']
804:	[]
805:	['方法', '制备', '蛋白', '融合', '抗菌肽']
806:	['包装盒', '舒缓', '包装', '抗菌', '化合物']
807:	['阶梯', '方法', '检测', '电路', '用于']
808:	['医用', '内窥镜', '血管', '收紧', '工装']
809:	['方法', '全自动', '远程', '工作', '监控']
810:	['装置', '涤纶', '纺丝', '聚酯纤维', '生产']
811:	['装置', '保护', '电缆', '生产', '不锈钢管']
812:	['电机', '结构', '转子', '生产', '散热']
813:	['方法', '干细胞', '细胞', '充质', '制备']
814:	['废气', '设备', '装置', '系统', '高效']
815:	['救援', '消防', '装置', '应急', '智能']
816:	['装置', '发动机', '夹具', '摩托车', '方位']
817:	[]
818:	[]
819:	['生料', '装置', '高强度', '聚四氟乙烯', '生产']
820:	[]
821:	['用途', '小鼠', '实验', '笼具']
822:	['电机', '结构', '永磁', '外线', '套管']
823:	['球阀', '蝶阀', '调节阀', '法兰', '体式']
824:	['保护器', '双金属片', '热得快', '复位', '断电']
825:	['压电', '陶瓷', '装置', '涂银', '用于']
826:	['刹车片', '装置', '喷粉', '自动', '钢背']
827:	['线路板', '装置', '加工', '固定', '用于']
828:	['收纳盒', '装置', '储藏', '奶粉', '用于']
829:	['装置', '定型机', '水洗机', '染色机', '功能']
830:	['桥梁', '施工', '桥面', '装置', '喷漆']
831:	['脚踏', '座椅', '扶手', '装置', '敲打']
832:	['工业', '插座', '插头', '端子', '模数']
833:	[]
834:	['功能', '智能', '手推车', '超市', '公用']
835:	['叉车', '装置', '高车', '平衡', '自动']
836:	['热水器', '燃气', '烟管', '接口', '内置式']
837:	[]
838:	['开关', '设备', '旋转', '自动', '装配']
839:	['铸造', '模具', '沥青', '井盖', '结构']
840:	['纺纱', '装置', '用于', '落纱', '机上']
841:	['刺绣', '绣花机', '装置', '驱动', '机头']
842:	['装置', '方法', '不锈钢', '自动', '冶炼']
843:	['飞机', '螺母', '螺栓', '装置', '发动机']
844:	['火灾', '电气', '监控', '灭弧', '结构']
845:	['油纸', '转印', '热升华', '方法', '数码']
846:	['模具', '装置', '冲压', '五金', '冲压件']
847:	['装置', '拉链', '发电', '链带', '耐磨']
848:	['混凝土', '建筑', '轻质', '装配式', '预制构件']
849:	[]
850:	['舵机', '仿生', '驱动', '人手', '装置']
851:	['钢丸', '装置', '热处理', '输送', '强化']
852:	['助行器', '装置', '助步器', '安装', '带有']
853:	[]
854:	[]
855:	['哑铃', '仰卧', '调节', '椭圆', '臂力']
856:	['装置', '潜水', '切割', '潜水泵', '密封']
857:	['装置', '履带', '锻造', '铁齿', '加工']
858:	['装置', '花环', '圣诞树', '贴装', '毛条']
859:	['气缸', '气动', '牙膏', '定位', '高效']
860:	['液压', '混凝土', '破拆', '粉碎', '剪切']
861:	['生产工艺', '镜面', '装置', '皮革', '注塑']
862:	['淋浴屏', '淋浴', '龙头', '工业', '物理']
863:	['混凝土', '搅拌机', '装置', '料斗', '方法']
864:	[]
865:	['转向器', '装置', '循环', '齿条', '转向']
866:	['人员', '定位', '估计', '方法', '手环']
867:	['电缆', '工业', '装置', '耐低温', '包塑']
868:	['撕盖', '罐体', '金属', '密封罐', '密封盖']
869:	['用于', '螺母', '滚珠', '装置', '丝杆']
870:	['尾灯', '汽车', '车灯', '组合', '标志灯']
871:	['切割', '等离子', '焊枪', '连接', '接头']
872:	['装置', '包装袋', '塑料', '方法', '编织袋']
873:	[]
874:	['皮鞋', '装置', '设备', '方法', '加工']
875:	['电机', '装置', '转子', '水泵', '外壳']
876:	['实训', '系统', '教学', '工业', '机械传动']
877:	[]
878:	['电缆线', '装置', '收线', '塑机', '缆线']
879:	['装置', '聚氨酯', '废气', '系统', '反应釜']
880:	['管道', '管件', '阻燃剂', '装置', '方法']
881:	['破碎机', '装置', '锤式', '铸件', '设备']
882:	['灭火器', '灭火剂', '水系', '方法', '制备']
883:	['显示屏', '结构', '系统', '出租车', '车顶']
884:	['阀门', '浮动', '过滤器', '球阀', '优异']
885:	['智能', '联网', '功能', '系统', '门锁']
886:	['雷达', '装置', '避障', '设备', '测高']
887:	['游戏', '用于', '手柄', '电线', '放置']
888:	['电路', '电流', '跨阻', '监测', '精确']
889:	['二维码', '支付', '装置']
890:	['方法', '环境', '字节', '粒度', '代码']
891:	['不锈钢管', '不锈钢', '钢管', '三通', '金属管']
892:	['电脑', '系统', '数码', '调绘', '平板']
893:	['网关', '联网', '功能', '智能网', '智能']
894:	['装置', '发现', '监控', '基础', '设置']
895:	['箱包', '行李箱', '成型', '带有', '装置']
896:	['装置', '喷嘴', '经编机', '布料', '喷水']
897:	['头戴式', '血压计', '心电', '动态', '终端']
898:	['霍尔', '元件', '全自动', '测试', '方法']
899:	['电机', '永磁', '转子', '冲片', '空压机']
900:	[]
901:	['结构', '轴封', '密封', '低温', '低温泵']
902:	['智能', '灯杆', '联网', '路灯', '网关']
903:	['机构', '输送', '自动', '打印', '装置']
904:	[]
905:	['玩具', '磁力', '积木', '儿童', '绿色']
906:	['水龙头', '设备', '淋浴', '方法', '裁切']
907:	['电机', '转子', '装置', '加工', '设备']
908:	['汽车', '转向节', '夹具', '装置', '车辆']
909:	['装置', '注蜡', '汽车配件', '喷砂', '拔叉']
910:	['儿童', '手推车', '婴儿', '车架', '婴儿车']
911:	['装置', '棉条', '除尘', '设备', '涡流']
912:	['变频器', '发电', '太阳能', '家用', '集装箱']
913:	['面料', '装置', '系统', '再生', '纤维']
914:	['深度', '卷积', '检测', '神经网络', '方法']
915:	[]
916:	[]
917:	[]
918:	['显示屏', '测量', '系统', '装置', '高度']
919:	['断路器', '模具', '保护', '装置', '机构']
920:	[]
921:	['装置', '印染', '染色', '浴法', '面料']
922:	['净化器', '散热器', '高导', '清洗', '废气']
923:	['球阀', '气阀', '功能', '密封', '分水器']
924:	[]
925:	['补胎', '装置', '充气泵', '方法', '制备']
926:	['纺织设备', '具备', '固定装置', '纺织', '绕线']
927:	['过滤器', '滤芯', '气液', '过滤', '便于']
928:	['装置', '设备', '支撑', '通用', '组合']
929:	['工装', '智能', '连接', '功能', '装置']
930:	['减振器', '减震器', '装置', '总成', '双筒']
931:	['生石灰', '管桩', '改性', '混凝土', '装置']
932:	['装置', '分拣机', '动力', '交叉', '柔性']
933:	['结构', '电镐', '电锤', '转子', '空压机']
934:	['装置', '包覆', '弹机', '纱线', '系统']
935:	['开关柜', '高压', '改进型', '带有', '结构']
936:	['变频器', '功能', '装置', '专用', '供水']
937:	['生态', '砌块', '透水', '装置', '护岸']
938:	['方法', '制备', '装置', '氨基', '阻垢剂']
939:	['装置', '废气', '设备', '清洗', '清洁']
940:	['工艺', '制备', '凝胶', '保护', '缝合']
941:	['面料', '装置', '皮革', '沙发', '水性']
942:	['设备', '造纸', '装置', '造纸机', '改善']
943:	['装置', '检测', '采样器', '土壤', '空气']
944:	['结构', '汽车', '用于', '系统', '新能源']
945:	['装置', '合金', '硬质合金', '成型', '粉末冶金']
946:	['无线', '联网', '报警', '探测器', '感烟']
947:	['电池', '电容器', '方法', '浆料', '制备']
948:	['装置', '方法', '系统', '控制', '锅炉']
949:	['汽车', '装置', '灯泡', '头灯', '组件']
950:	['体温计', '红外线', '雾化器', '红外', '结构']
951:	['苗木', '育苗', '装置', '便捷', '立体']
952:	['机构', '汽车', '调节', '支架', '开关']
953:	['导板', '加工', '平面磨床', '恒温', '金属']
954:	['面料', '装置', '设备', '方法', '动力']
955:	['装置', '整经机', '经编机', '筒子', '工装']
956:	['车速', '采集', '监测', '自动', '报警装置']
957:	[]
958:	['润滑油', '装置', '试验', '粘度', '油桶']
959:	['装置', '废气', '废水', '回收', '金属表面']
960:	[]
961:	['换热器', '安装', '结构', '组件', '冲压']
962:	['加工', '涤纶', '纤维', '加弹', '长丝']
963:	['装置', '钢珠', '刹车', '按钮', '控制']
964:	['螺栓', '系统', '电池板', '红外线', '装置']
965:	['装置', '检测', '方法', '影响', '辐照']
966:	['焊接', '用于', '气罐', '夹具', '装置']
967:	['端子', '线圈', '绕线机', '机构', '调节']
968:	['监控', '系统', '发电', '装置', '变电站']
969:	['锅炉', '节能', '废弃物', '悬臂', '设备']
970:	['课堂', '系统', '校园', '教育', '方法']
971:	['机构', '定子', '绕线机', '铁芯', '熔接']
972:	['轴套', '装置', '轴承', '成型', '套圈']
973:	['汽车', '组件', '支架', '管柱', '转向']
974:	['采集', '智能', '无线', '联网', '数传']
975:	['螺丝', '设备', '插座', '自动', '装配']
976:	['染色机', '皮毛', '加料', '装置', '染色']
977:	['混凝土', '装置', '建筑用', '生产', '搅拌']
978:	['砂浆', '系统', '分选', '搅拌', '干砂']
979:	['色母粒', '阻燃', '产品', '强度', '设备']
980:	[]
981:	['方法', '试纸', '系统', '排卵', '检测']
982:	['加热炉', '机构', '炉门', '成型', '炉体']
983:	['装置', '燃气管', '聚乙烯', '管道', '给水管']
984:	['方法', '系统', '装置', '电子装置', '控制']
985:	['面板', '浴霸', '取暖器', '集成', '吊顶']
986:	['石膏', '沸腾', '砂浆', '生产线', '机构']
987:	['装置', '污水处理', '用于', '系统', '污水']
988:	['设备', '机构', '高端', '装置', '高效']
989:	['装置', '用于', '防腐', '工装', '抛丸机']
990:	['装置', '保温', '锅盖', '用于', '电饭煲']
991:	['水槽', '集成', '净水机', '反渗透', '超声波']
992:	['装置', '计量', '检测', '检定', '气体']
993:	['装置', '集成电路', '机构', '连接', '卸料']
994:	['装置', '面料', '布料', '张力', '调节']
995:	['聚四氟乙烯', '装置', '加工', '耐腐蚀', '设备']
996:	['接装', '烟用', '水松', '装置', '方法']
997:	['装置', '钢结构', '方法', '防水', '撑杆']
998:	['装置', '机构', '培养箱', '采样', '试管']
999:	['磁芯', '铁氧体', '软磁', '变压器', '装置']
1000:	['面料', '装置', '遮光', '沙发', '连接']
1001:	['面料', '装饰布', '沙发', '功能', '渐变']
1002:	['系统', '分布式', '发电', '开关柜', '电网']
1003:	['汽车', '充电', '车用', '储物', '模具']
1004:	['液压', '千斤顶', '稳定', '举升机', '高效']
1005:	['装置', '板材', '装饰', '汽车', '系统']
1006:	[]
1007:	['装置', '机器人', '配合', '输送', '机构']
1008:	[]
1009:	['螺母', '装置', '灯笼', '自动', '锁紧']
1010:	['衍射', '光学', '装置', '元件', '投射']
1011:	['面料', '设备', '运动服', '防水', '机构']
1012:	['面板', '取暖器', '吊顶', '机构', '离心']
1013:	['综合', '微机', '保护器', '控制器', '监测']
1014:	['装置', '河道', '治理', '污水处理', '印染']
1015:	['面料', '装置', '验布机', '打卷', '自动']
1016:	['灌装机', '气动', '工作台', '温湿度', '手持']
1017:	[]
1018:	['螺栓', '定位', '调节', '防滑', '方法']
1019:	['装置', '布料', '用于', '机器人', '钢筋']
1020:	[]
1021:	['路灯', '太阳能', '功能', '灯杆', '交通']
1022:	['自动', '送料', '机构', '装置', '振动']
1023:	['方法', '装置', '纤维', '演示', '泡泡']
1024:	['陶瓷', '打印机', '打印', '机构', '用于']
1025:	['加工', '装置', '用于', '组件', '精准']
1026:	['装置', '废水处理', '气浮', '氧化', '芬顿']
1027:	['装置', '钢化玻璃', '自动', '玻璃', '方法']
1028:	['高性能', '方法', '制备', '聚酯', '材料']
1029:	['工装', '耐高温', '设有', '高强度', '料理']
1030:	['塑料瓶', '装置', '改良', '洗衣机', '成型']
1031:	['面料', '装置', '织机', '喷水', '纺织']
1032:	['不干胶', '设备', '装置', '标签', '涂布']
1033:	['螺栓', '高强度', '便于', '罐体', '安装']
1034:	['泡沫', '生产工艺', '机构', '方法', '开孔']
1035:	['电子', '显示装置', '防眩目', '液晶', '后视镜']
1036:	['高压', '变电站', '安装', '电力工程', '装置']
1037:	['螺栓', '装置', '清洗', '用放', '生产']
1038:	['新能源', '汽车', '装置', '充电', '电池组']
1039:	['密码锁', '拉链', '结构', '海关', '箱包']
1040:	['拉杆箱', '装置', '板材', '箱包', '高强度']
1041:	['面料', '装置', '弹力', '自动', '磨铝']
1042:	['检测', '方法', '试剂盒', '诊断', '用于']
1043:	['装置', '切割', '输送机', '停机', '分离']
1044:	['分体', '淋浴房']
1045:	['装置', '啤酒', '精酿', '酒花', '灌装']
1046:	['加热', '按摩', '智能', '制冷', '发热']
1047:	['磁粉', '用于', '机构', '装置', '辊筛']
1048:	['混凝土', '管桩', '预应力', '装置', '结构']
1049:	['导轨', '电梯', '装置', '自动', '加工']
1050:	['铁塔', '输电', '装置', '悬垂', '跳线']
1051:	['装置', '钣金件', '机构', '激光', '机架']
1052:	['纸巾', '装置', '用于', '造纸', '机构']
1053:	['拉杆箱', '拉杆', '脚轮', '注塑模', '高强度']
1054:	['氢气', '空气', '便于', '用于', '自动']
1055:	['箱包', '拉杆箱', '装置', '生产', '具备']
1056:	['钢圈', '车轮', '装置', '轮辐', '轮辋']
1057:	['装置', '钢材', '加工', '伸缩', '毛坯']
1058:	['玩具', '投球', '风扇', '沙包', '乒乓球']
1059:	[]
1060:	['装置', '纸张', '涂料', '制备', '涂布']
1061:	['拉链', '拉链头', '隐形', '便于', '装置']
1062:	['吊牌', '设备', '机构', '自动', '裁切']
1063:	['方法', '工业化生产', '苯甲酸', '甲砜', '制备']
1064:	['装置', '用于', '腌制', '猪肉', '发色剂']
1065:	['油桶', '装置', '用于', '加工', '设备']
1066:	['铁氧体', '磁芯', '装置', '功能', '用于']
1067:	['软管', '塑料软管', '组件', '注塑机', '化妆品']
1068:	['导光板', '装置', '生产', '定位', '密封']
1069:	['箱包', '旅行箱', '行李箱', '拉杆箱', '塑料']
1070:	['曲轴', '装置', '气瓶', '边机', '灭火器']
1071:	['结构', '转轴', '笔记本', '组件', '笔记本电脑']
1072:	['装置', '腈纶', '粗纱机', '用于', '芯纱']
1073:	['装置', '大圆机', '卷轴', '圆机', '双面']
1074:	['螺钉', '十字', '螺丝', '装置', '组件']
1075:	['装置', '电梯', '高性能', '主轴', '盖板']
1076:	['平面', '伸缩', '增压泵', '器用', '液压']
1077:	['彩票', '装置', '自助', '便于', '出票']
1078:	['充电', '电池', '锂离子', '内带', '动力']
1079:	['内衣', '船袜', '用于', '批量', '烘干']
1080:	['制备', '方法', '分散', '复合', '粒子']
1081:	['装置', '螺栓', '冷镦', '自动', '成型机']
1082:	['扣板', '墙板', '装置', '板材', '竹木']
1083:	['插座', '组件', '插排', '桌面', '线板']
1084:	['冲压', '汽车', '电机', '合金', '方法']
1085:	['钢结构', '构件', '立柱', '装置', '结构']
1086:	['交通', '装置', '安装', '指示牌', '减速带']
1087:	['电机', '设备', '外壳', '机械加工', '机械']
1088:	['装置', '清洁', '软态', '水冷式', '散热片']
1089:	['数码', '印刷', '印刷机', '系统', '纸杯']
1090:	['减速机', '机构', '调心', '谐波', '电机']
1091:	['贴片机', '全自动', '板机', '锡膏', '机构']
1092:	['精密', '倒角', '成型', '模具', '离心']
1093:	['装置', '包装', '后用', '印刷纸', '裁切']
1094:	['装置', '印染', '布料', '染缸', '染料']
1095:	['风管', '板房', '空间布局', '系统', '法兰']
1096:	['包装袋', '干式', '复合机', '加胶', '设备']
1097:	['装置', '用于', '设备', '石油', '轴承']
1098:	['锯条', '装置', '全自动', '曲线', '工装']
1099:	['瓦楞纸板', '装置', '纸板', '自动', '功能']
1100:	['装置', '用于', '汽车', '自动', '方法']
1101:	['车况', '汽车', '感应器']
1102:	['保温', '装饰', '装饰板', '面板', '石材']
