id	pred	
443:	[('改性', 2), ('装置', 2), ('材料', 2)]
444:	[('平台车', 3), ('机械', 3), ('搬运车', 2)]
445:	[('轴承', 2), ('装置', 2), ('机械', 2)]
446:	[('服务', 1), ('基础', 1), ('软件', 1)]
447:	[('脚踏板', 2), ('装置', 2), ('先进', 2)]
448:	[('科技', 1), ('软件', 1), ('电子信息', 1)]
449:	[('节气门', 3), ('汽车配件', 3), ('传感器', 2)]
450:	[('折叠门', 3), ('高分子', 3), ('高强度', 2)]
451:	[('亚麻', 4), ('装置', 2), ('加工', 2)]
452:	[('砂浆', 2), ('混凝土', 2), ('资源化', 2)]
453:	[('电阻器', 3), ('机械', 3), ('合金', 2)]
454:	[('线圈', 2), ('无线', 2), ('新材', 2)]
455:	[('氟化氢', 2), ('尾气', 2), ('资源化', 2)]
456:	[('座舱', 3), ('电脑', 2), ('电子科技', 2)]
457:	[('面料', 2), ('纺织机', 2), ('装置', 2)]
458:	[('垃圾桶', 2), ('射频', 2), ('分类', 2)]
459:	[('新能源', 3), ('动力电池', 3), ('服务', 3)]
460:	[('方法', 2), ('边缘', 2), ('联网', 2)]
461:	[('服务', 3), ('系统', 2), ('方法', 2)]
462:	[('系统', 2), ('电动', 2), ('汽车', 2)]
463:	[('模锻', 3), ('温热', 2), ('精密', 2)]
464:	[('环氧氯丙烷', 3), ('皂化', 2), ('材料', 2)]
465:	[('真空泵', 3), ('结构', 2), ('制造', 2)]
466:	[('铁材', 3), ('螺栓', 2), ('机械', 2)]
467:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
468:	[('服务', 3), ('扫描枪', 2), ('显示屏', 2)]
469:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
470:	[('铝焊', 3), ('装置', 2), ('加工', 2)]
471:	[('面料', 2), ('阻燃', 2), ('涤纶', 2)]
472:	[('加热', 2), ('复合', 2), ('材料', 2)]
473:	[('库仑', 5), ('阳极板', 3), ('电除尘器', 3)]
474:	[('胶带', 4), ('高分子', 3), ('粘尘', 2)]
475:	[('机械', 3), ('铺粉', 2), ('烧结炉', 2)]
476:	[('化学品', 3), ('反应釜', 2), ('减水剂', 2)]
477:	[('新', 1), ('复合材料', 1), ('高分子', 1)]
478:	[('塑封', 3), ('电机', 3), ('转子', 2)]
479:	[('熔化炉', 2), ('芯片', 2), ('发电', 2)]
480:	[('医疗器械', 3), ('联网', 3), ('消毒', 2)]
481:	[('软件', 1), ('电子信息', 1), ('小草', 1)]
482:	[('技术', 1), ('航空航天', 1), ('测控', 1)]
483:	[('跟踪器', 3), ('监测', 2), ('动物', 2)]
484:	[('拉丝机', 2), ('电缆', 2), ('制造', 2)]
485:	[('机械', 3), ('力器', 2), ('气动', 2)]
486:	[('科技', 1), ('软件', 1), ('电子信息', 1)]
487:	[('传感器', 2), ('尾气', 2), ('装置', 2)]
488:	[('氯化铝', 3), ('装置', 2), ('絮凝', 2)]
489:	[('多晶硅', 2), ('装置', 2), ('新能源', 2)]
490:	[('纱锭', 2), ('纱筒', 2), ('滚筒', 2)]
491:	[('混凝土', 4), ('模板', 2), ('建筑', 2)]
492:	[('数码', 2), ('打印机', 2), ('机构', 2)]
493:	[('电子商务', 1), ('服务', 1), ('物流', 1)]
494:	[('色母粒', 2), ('装置', 2), ('材料', 2)]
495:	[('服务', 1), ('技术', 1), ('科技', 1)]
496:	[('螺栓', 2), ('装置', 2), ('机械', 2)]
497:	[('叶轮', 2), ('密封', 2), ('机械', 2)]
498:	[('测距仪', 3), ('望远镜', 2), ('相位', 2)]
499:	[('服务', 3), ('装置', 2), ('施工', 2)]
500:	[('门窗', 3), ('幕墙', 2), ('节能', 2)]
501:	[('高空作业', 3), ('物流', 3), ('平台', 2)]
502:	[('负离子', 2), ('连体', 2), ('包装盒', 2)]
503:	[('螺丝', 2), ('机械', 2), ('车轮', 1)]
504:	[('高分子', 3), ('不干胶', 2), ('标签', 2)]
505:	[('吊机', 3), ('机械', 3), ('液压', 2)]
506:	[('电力设备', 3), ('警示', 3), ('提醒', 2)]
507:	[('防眩', 3), ('投光灯', 2), ('灯灯', 2)]
508:	[('科技', 1), ('软件', 1), ('电子信息', 1)]
509:	[('纸尿裤', 3), ('高分子', 3), ('格子状', 2)]
510:	[('袜机', 3), ('织缝', 3), ('装置', 2)]
511:	[('电器', 3), ('用电', 3), ('开关', 2)]
512:	[('装置', 2), ('检测', 2), ('汽车', 2)]
513:	[('标定', 3), ('测量仪', 3), ('方法', 2)]
514:	[('软件', 3), ('方法', 2), ('装置', 2)]
515:	[('燃料电池', 5), ('极板', 2), ('技术', 2)]
516:	[('沙发', 3), ('视觉效果', 2), ('电动', 2)]
517:	[('烹饪', 3), ('锅盖', 2), ('器具', 2)]
518:	[('转子', 3), ('机床', 2), ('磨床', 2)]
519:	[('假发', 4), ('发丝', 2), ('装置', 2)]
520:	[('人造草坪', 4), ('草坪', 3), ('高分子', 3)]
521:	[('印刷版', 3), ('装置', 2), ('技术', 2)]
522:	[('值守', 3), ('停车', 3), ('轨道交通', 2)]
523:	[('技术', 3), ('频率', 2), ('电路', 2)]
524:	[('试验机', 2), ('电缆', 2), ('绝缘层', 1)]
525:	[('治具', 2), ('材料', 2), ('易亲', 2)]
526:	[('设备', 2), ('输送', 2), ('机构', 2)]
527:	[('便条纸', 3), ('便利', 3), ('方法', 2)]
528:	[('管桩', 3), ('混凝土', 3), ('装置', 2)]
529:	[('监控', 2), ('生物', 2), ('NB', 1)]
530:	[('台板', 3), ('计算机', 3), ('保险柜', 2)]
531:	[('扬声器', 2), ('技术', 2), ('莱声', 2)]
532:	[('汽车', 3), ('电动汽车', 2), ('结构', 2)]
533:	[('横线', 3), ('机构', 2), ('科技', 2)]
534:	[('主轴', 2), ('数控机床', 2), ('机床', 2)]
535:	[('墙纸', 5), ('麻纤维', 2), ('材料', 2)]
536:	[('定型机', 2), ('装置', 2), ('清洁', 2)]
537:	[('化学品', 3), ('装置', 2), ('氢气', 2)]
538:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
539:	[('电缆', 2), ('绝缘', 2), ('装置', 2)]
540:	[('印刷版', 2), ('版辊', 2), ('电雕', 2)]
541:	[('机械', 3), ('总成', 2), ('碟刹', 2)]
542:	[('化学品', 3), ('聚氨酯', 2), ('制备', 2)]
543:	[('检测', 2), ('宏泰', 2), ('漏电', 1)]
544:	[('叉车', 2), ('收割机', 2), ('机械', 2)]
545:	[('服务', 3), ('工艺品', 2), ('工作台', 2)]
546:	[('机械', 3), ('乳化', 2), ('搅拌机', 2)]
547:	[('商标', 3), ('织带', 3), ('装置', 2)]
548:	[('复合地板', 3), ('实木', 2), ('地板', 2)]
549:	[('机械', 3), ('摩托车', 2), ('平台', 2)]
550:	[('组件', 1), ('电子信息', 1), ('元器件', 1)]
551:	[('蓄电池', 3), ('回收', 2), ('处置', 2)]
552:	[('高分子', 3), ('电力电缆', 2), ('保护', 2)]
553:	[('服务', 3), ('矫正', 2), ('管理', 2)]
554:	[('小区', 3), ('服务', 3), ('装置', 2)]
555:	[('水务', 3), ('监测仪', 2), ('漏损', 2)]
556:	[('废气', 2), ('装置', 2), ('控制技术', 2)]
557:	[('光学', 3), ('元器件', 2), ('辉光', 2)]
558:	[('高分子', 3), ('人造革', 2), ('贴膜', 2)]
559:	[('音膜', 3), ('高分子', 3), ('模具', 2)]
560:	[('技术', 3), ('音频设备', 2), ('记录仪', 2)]
561:	[('基础', 1), ('软件', 1), ('电子信息', 1)]
562:	[('电气', 3), ('变压器', 2), ('监测', 2)]
563:	[('编织袋', 3), ('高分子', 3), ('装置', 2)]
564:	[('汤锅', 3), ('压力锅', 2), ('压铸', 2)]
565:	[('高分子', 3), ('无纺布', 2), ('装置', 2)]
566:	[('钻攻', 3), ('机械', 3), ('机床', 2)]
567:	[('变频器', 3), ('散热', 2), ('先进', 2)]
568:	[('蜂窝', 4), ('高分子', 3), ('材料', 2)]
569:	[('显示器', 3), ('支架', 2), ('装置', 2)]
570:	[('液压阀', 2), ('阀体', 2), ('机械', 2)]
571:	[('灯具', 2), ('测试', 2), ('装置', 2)]
572:	[('服务', 1), ('技术', 1), ('科技', 1)]
573:	[('技术', 1), ('磁材', 1), ('机械', 1)]
574:	[('高分子', 3), ('卡座', 2), ('软管', 2)]
575:	[('富氢', 3), ('次氯酸钠', 2), ('消毒液', 2)]
576:	[('飞行器', 2), ('装置', 2), ('旋翼', 2)]
577:	[('网付', 3), ('脸机', 3), ('软件', 3)]
578:	[('面料', 2), ('织机', 2), ('喷气', 2)]
579:	[('医用', 4), ('擦手纸', 3), ('装置', 2)]
580:	[('装置', 2), ('采集', 2), ('服务', 2)]
581:	[('面料', 2), ('双面', 2), ('材料', 2)]
582:	[('箱包', 2), ('装置', 2), ('翔宇', 2)]
583:	[('药', 1), ('新', 1), ('医药', 1)]
584:	[('售卖机', 3), ('补货', 2), ('自动', 2)]
585:	[('收缩膜', 3), ('高分子', 3), ('吹膜机', 2)]
586:	[('编织袋', 3), ('高分子', 3), ('材料', 2)]
587:	[('机械', 3), ('成型机', 2), ('多模', 1)]
588:	[('电离', 3), ('装置', 2), ('复华', 2)]
589:	[('电缆', 3), ('用电', 2), ('宏策', 2)]
590:	[('电机', 2), ('转子', 2), ('定子', 2)]
591:	[('走步', 2), ('机械', 2), ('跑步机', 1)]
592:	[('机系统', 2), ('楼宇', 2), ('技术', 2)]
593:	[('印花', 3), ('面料', 2), ('装置', 2)]
594:	[('材料', 4), ('弹性体', 3), ('装置', 2)]
595:	[('机械', 3), ('自攻', 2), ('卡扣', 2)]
596:	[('防水剂', 3), ('高分子', 3), ('装置', 2)]
597:	[('技术', 1), ('新', 1), ('高分子', 1)]
598:	[('精细', 3), ('化学品', 3), ('装置', 2)]
599:	[('钮扣', 3), ('纽扣', 2), ('金属', 2)]
600:	[('纱布', 3), ('材料', 2), ('有梭', 1)]
601:	[('高分子', 3), ('测试', 2), ('装置', 2)]
602:	[('毛绒', 3), ('超柔', 2), ('材料', 2)]
603:	[('铝制', 3), ('装置', 2), ('日茸', 2)]
604:	[('铸件', 3), ('装置', 2), ('永金', 2)]
605:	[('沙发', 3), ('聚氨酯', 2), ('制造', 2)]
606:	[('型材', 3), ('铝合金', 2), ('装置', 2)]
607:	[('减速', 3), ('齿轮', 3), ('装备', 2)]
608:	[('视频信号', 3), ('电视机', 2), ('方法', 2)]
609:	[('塑料板', 3), ('尼龙', 2), ('试验机', 2)]
610:	[('气流磨', 2), ('粉碎机', 2), ('粉碎', 2)]
611:	[('气室', 3), ('机械', 3), ('制动', 2)]
612:	[('软管', 2), ('成型', 2), ('汽车', 2)]
613:	[('材料', 3), ('高分子', 3), ('充气', 2)]
614:	[('机器人', 3), ('服务', 2), ('方法', 2)]
615:	[('永磁', 3), ('同步电机', 3), ('电机', 2)]
616:	[('电机', 3), ('压缩机', 2), ('工装', 2)]
617:	[('标签', 2), ('打印机', 2), ('技术', 2)]
618:	[('弹子', 2), ('装置', 2), ('钻孔机', 2)]
619:	[('执行器', 3), ('制造', 2), ('海洋工程', 2)]
620:	[('料辊', 3), ('提花机', 3), ('丝绸', 2)]
621:	[('换热', 2), ('烟气', 2), ('塑钢', 2)]
622:	[('高分子', 2), ('手套', 2), ('纤维', 2)]
623:	[('胶合板', 3), ('高分子', 3), ('单板', 2)]
624:	[('轴承', 3), ('装置', 2), ('铜套', 2)]
625:	[('门架', 3), ('防火门', 3), ('技术', 2)]
626:	[('装置', 2), ('方法', 2), ('电子信息', 2)]
627:	[('密封圈', 2), ('磁性', 2), ('汽车', 2)]
628:	[('纤维素', 2), ('服务', 2), ('高技术', 2)]
629:	[('服务', 3), ('无线', 2), ('科技', 2)]
630:	[('鞋子', 3), ('高分子', 3), ('装置', 2)]
631:	[('化学品', 3), ('精细', 2), ('锰', 1)]
632:	[('发动机', 2), ('结构', 2), ('先进', 2)]
633:	[('调节阀', 2), ('球阀', 2), ('仪表', 2)]
634:	[('夹具', 2), ('模具', 2), ('加工', 2)]
635:	[('卡扣', 2), ('平面磨床', 2), ('安装', 2)]
636:	[('断路器', 3), ('脱扣器', 2), ('触头', 2)]
637:	[('装置', 2), ('检测', 2), ('先进', 2)]
638:	[('饰面板', 3), ('装饰', 2), ('制造', 2)]
639:	[('电机', 2), ('定子', 2), ('压缩机', 2)]
640:	[('装置', 2), ('技术', 2), ('除屑', 1)]
641:	[('高分子', 3), ('木塑', 2), ('发泡', 2)]
642:	[('汽车配件', 4), ('冲压', 2), ('汽车', 2)]
643:	[('合装', 2), ('托盘', 2), ('装置', 2)]
644:	[('太阳能', 3), ('能源', 3), ('组件', 2)]
645:	[('技术', 1), ('自动化', 1), ('机械', 1)]
646:	[('服务', 1), ('教育', 1), ('城市', 1)]
647:	[('螺杆', 3), ('空气', 2), ('机械', 2)]
648:	[('铝合金', 2), ('装置', 2), ('回收', 2)]
649:	[('大豆油', 3), ('精细', 3), ('化学品', 3)]
650:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
651:	[('控制算法', 3), ('工业生产', 3), ('液压站', 2)]
652:	[('垃圾袋', 2), ('分类', 2), ('回收', 2)]
653:	[('断路器', 3), ('壳体', 2), ('真空', 2)]
654:	[('服务', 3), ('监控', 2), ('摄像头', 2)]
655:	[('桁架', 2), ('滚齿机', 2), ('机器人', 2)]
656:	[('装置', 2), ('织物', 2), ('清洁', 2)]
657:	[('环网柜', 2), ('断路器', 2), ('变电站', 2)]
658:	[('捆扎机', 3), ('电动', 2), ('包装', 2)]
659:	[('磁珠', 2), ('提取', 2), ('装置', 2)]
660:	[('复合材料', 4), ('高分子', 2), ('纸卷', 2)]
661:	[('中间体', 4), ('制备', 2), ('方法', 2)]
662:	[('截流', 2), ('阀门', 2), ('调节阀', 2)]
663:	[('干燥机', 2), ('吸附', 2), ('再生', 2)]
664:	[('变压器', 2), ('装置', 2), ('电子信息', 2)]
665:	[('非晶', 3), ('带材', 2), ('装置', 2)]
666:	[('服务', 1), ('技术', 1), ('认证', 1)]
667:	[('滑台', 3), ('机械', 2), ('全封闭', 1)]
668:	[('科技', 1), ('软件', 1), ('电子信息', 1)]
669:	[('电阻', 3), ('装置', 2), ('用电', 2)]
670:	[('方法', 2), ('装置', 2), ('智能', 2)]
671:	[('分子筛', 4), ('装置', 2), ('资源化', 2)]
672:	[('面料', 2), ('迅驰', 2), ('用导纱', 1)]
673:	[('汽车', 4), ('装置', 2), ('后视镜', 1)]
674:	[('压接', 2), ('后桥', 2), ('机构', 2)]
675:	[('穿梭', 3), ('提升机', 2), ('收集', 2)]
676:	[('亚克力', 4), ('高分子', 4), ('材料', 4)]
677:	[('钛白粉', 3), ('背板', 2), ('装置', 2)]
678:	[('服务', 3), ('机构', 2), ('夹紧', 2)]
679:	[('陶粒', 2), ('水管', 2), ('装置', 2)]
680:	[('服务', 3), ('耐用性', 2), ('薄膜', 2)]
681:	[('图像', 2), ('方法', 2), ('科技', 2)]
682:	[('穿梭', 2), ('物流', 2), ('制造', 2)]
683:	[('注塑模', 3), ('传动链', 3), ('高分子', 3)]
684:	[('五金', 2), ('锁具', 2), ('装置', 2)]
685:	[('服务', 3), ('装置', 2), ('高技术', 2)]
686:	[('测量机', 2), ('装置', 2), ('制造', 2)]
687:	[('装置', 3), ('减震', 3), ('化工泵', 3)]
688:	[('自动铅笔', 3), ('高分子', 3), ('铅笔', 2)]
689:	[('机械', 3), ('包装', 2), ('机构', 2)]
690:	[('环槽', 2), ('镗刀', 2), ('刀具', 2)]
691:	[('燃料电池', 5), ('流场', 2), ('能源', 2)]
692:	[('刹车盘', 5), ('散热', 2), ('翻料', 1)]
693:	[('技术', 1), ('精密', 1), ('科技', 1)]
694:	[('密封件', 3), ('机械', 3), ('高性能', 2)]
695:	[('压花', 3), ('片材', 2), ('喷砂机', 2)]
696:	[('吸头', 2), ('核酸', 2), ('感应式', 2)]
697:	[('装置', 2), ('线材', 2), ('机械', 2)]
698:	[('制法', 3), ('高分子', 3), ('规整', 2)]
699:	[('服务', 3), ('检测', 2), ('装置', 2)]
700:	[('存储介质', 2), ('装置', 2), ('方法', 2)]
701:	[('热镀锌', 2), ('装置', 2), ('工件', 2)]
702:	[('油锯', 3), ('园林', 2), ('便于', 2)]
703:	[('地膜', 3), ('薄膜', 2), ('材料', 2)]
704:	[('电缆', 4), ('装置', 2), ('用电', 2)]
705:	[('开关柜', 2), ('断路器', 2), ('真空', 2)]
706:	[('水平', 2), ('工作台', 2), ('激光测距', 2)]
707:	[('新', 1), ('软件', 1), ('医药', 1)]
708:	[('摄像机', 2), ('模具', 2), ('成型', 2)]
709:	[('联网', 1), ('电子信息', 1), ('物', 1)]
710:	[('服务', 1), ('技术', 1), ('科技', 1)]
711:	[('机械', 3), ('装饰', 2), ('自动', 2)]
712:	[('服务', 1), ('技术', 1), ('科技', 1)]
713:	[('新', 1), ('精细', 1), ('化学品', 1)]
714:	[('皮鞋', 3), ('高分子', 3), ('鞋子', 2)]
715:	[('电子秤', 3), ('智能', 3), ('软件', 3)]
716:	[('铜合金', 3), ('淋浴', 2), ('无铅', 2)]
717:	[('智联', 3), ('变压器', 3), ('变电', 3)]
718:	[('电缆', 2), ('装置', 2), ('方法', 2)]
719:	[('酚醛树脂', 3), ('导向', 2), ('材料', 2)]
720:	[('卫浴', 4), ('水龙头', 3), ('毛巾架', 2)]
721:	[('移液管', 3), ('环境监测', 3), ('装置', 2)]
722:	[('接口', 2), ('清点', 2), ('线缆', 2)]
723:	[('提取', 3), ('蒸馏塔', 2), ('装置', 2)]
724:	[('标定', 3), ('装置', 2), ('方法', 2)]
725:	[('节能型', 2), ('电梯', 2), ('技术', 2)]
726:	[('服务', 1), ('支撑', 1), ('产业', 1)]
727:	[('线束', 2), ('摄像头', 2), ('注塑模', 1)]
728:	[('检测', 4), ('建筑工程', 3), ('认证', 3)]
729:	[('胶塞', 3), ('橡胶', 3), ('铝电解', 2)]
730:	[('智能', 2), ('回收', 2), ('分类', 2)]
731:	[('技术', 1), ('数字', 1), ('工业生产', 1)]
732:	[('硅片', 3), ('硅单晶', 2), ('装置', 2)]
733:	[('扬声器', 3), ('音箱', 3), ('吸顶', 2)]
734:	[('贻贝', 4), ('装置', 2), ('厚壳', 1)]
735:	[('服务', 3), ('模块', 2), ('通信', 1)]
736:	[('超宽带', 2), ('时间', 2), ('高精度', 2)]
737:	[('图形用户界面', 3), ('计划书', 3), ('软件', 3)]
738:	[('球阀', 3), ('调节阀', 2), ('气动', 2)]
739:	[('技术', 1), ('电子信息', 1), ('计算机', 1)]
740:	[('无纺布', 4), ('材料', 2), ('无纬布', 1)]
741:	[('涡旋', 3), ('压缩机', 2), ('装置', 2)]
742:	[('断路器', 2), ('模具', 2), ('机械', 2)]
743:	[('轴承', 3), ('装置', 2), ('锻造', 2)]
744:	[('干燥机', 2), ('搅拌', 2), ('过滤', 2)]
745:	[('叠片', 3), ('冷器', 2), ('自动', 2)]
746:	[('高分子', 3), ('玩具', 2), ('磁性', 2)]
747:	[('夹具', 2), ('装置', 2), ('先进', 2)]
748:	[('齿轮泵', 3), ('限速', 3), ('叉车', 3)]
749:	[('安全鞋', 3), ('技术', 3), ('防水', 2)]
750:	[('管径', 3), ('焊枪', 2), ('先进', 2)]
751:	[('高分子', 3), ('碳纤维', 2), ('方法', 2)]
752:	[('装置', 2), ('驱动', 2), ('装备', 2)]
753:	[('新能源', 3), ('充电', 2), ('汽车', 2)]
754:	[('机械', 3), ('千斤顶', 2), ('起升', 2)]
755:	[('防火门', 3), ('钢质', 3), ('高分子', 3)]
756:	[('制备', 3), ('无纺布', 2), ('工艺', 2)]
757:	[('线路', 3), ('输电', 3), ('软件', 3)]
758:	[('洁具', 4), ('卫浴', 3), ('水资源', 3)]
759:	[('服务', 1), ('技术', 1)]
760:	[('台车', 3), ('摩托车', 2), ('前大灯', 2)]
761:	[('注塑模', 3), ('机械', 3), ('组件', 2)]
762:	[('冷凝', 2), ('热交换器', 2), ('燃气', 2)]
763:	[('装置', 2), ('定型机', 2), ('清洁', 2)]
764:	[('墙布', 3), ('服务', 3), ('装置', 2)]
765:	[('口红', 2), ('粉饼', 2), ('欧雅', 2)]
766:	[('化学镀', 2), ('制备', 2), ('合金', 2)]
767:	[('椅脚', 2), ('转椅', 2), ('扶手', 2)]
768:	[('纸管', 5), ('装置', 2), ('材料', 2)]
769:	[('服务', 1), ('科技', 1), ('设计', 1)]
770:	[('电子商务', 1), ('服务', 1), ('物流', 1)]
771:	[('软件', 3), ('电子信息', 3), ('黑体', 2)]
772:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
773:	[('混凝土', 3), ('搅拌机', 2), ('装置', 2)]
774:	[('服务', 1), ('支撑', 1), ('产业', 1)]
775:	[('电子商务', 2), ('教学', 2), ('课桌', 2)]
776:	[('离心机', 3), ('卧螺', 3), ('系统', 2)]
777:	[('吊装带', 3), ('装置', 2), ('纤维', 2)]
778:	[('化妆品', 3), ('乳液', 2), ('生物', 2)]
779:	[('自控', 3), ('中央空调', 2), ('系统', 2)]
780:	[('灯饰', 3), ('发光', 2), ('电子信息', 2)]
781:	[('机械', 4), ('松动', 3), ('防止', 2)]
782:	[('机械锁', 3), ('桌腿', 2), ('旅行箱', 2)]
783:	[('装置', 2), ('印染', 2), ('服务', 2)]
784:	[('汽车', 3), ('限位器', 2), ('温器', 2)]
785:	[('电路', 2), ('装置', 2), ('发光', 2)]
786:	[('贴标机', 2), ('运输', 2), ('制药机械', 2)]
787:	[('气动工具', 3), ('拉马', 2), ('工具', 2)]
788:	[('高分子', 3), ('聚氯乙烯', 2), ('塑料', 2)]
789:	[('羊毛', 3), ('丝光', 2), ('双面', 2)]
790:	[('验光', 3), ('测定仪', 2), ('光学仪器', 2)]
791:	[('酸性染料', 3), ('精细', 3), ('化学品', 3)]
792:	[('组件', 2), ('模块', 2), ('调制器', 2)]
793:	[('通讯设备', 2), ('图形用户界面', 2), ('自行车', 1)]
794:	[('单组份', 3), ('高分子', 3), ('硫化', 2)]
795:	[('保险箱', 3), ('保险柜', 2), ('技术', 2)]
796:	[('编织', 3), ('机械', 3), ('淋浴', 2)]
797:	[('单杆', 3), ('配网', 2), ('互感器', 2)]
798:	[('模具', 2), ('混凝土', 2), ('技术', 2)]
799:	[('线路板', 3), ('化学品', 3), ('基板', 2)]
800:	[('服务', 3), ('制备', 2), ('方法', 2)]
801:	[('叉车', 3), ('轨道', 3), ('线束', 2)]
802:	[('线路板', 3), ('孔化', 2), ('装置', 2)]
803:	[('捡拾', 3), ('工具', 3), ('转向节', 2)]
804:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
805:	[('制备', 2), ('蛋白', 2), ('服务', 2)]
806:	[('舒缓', 3), ('包装盒', 2), ('肌肤', 1)]
807:	[('阶梯', 3), ('水价', 2), ('科技', 2)]
808:	[('医用', 2), ('内窥镜', 2), ('血管', 2)]
809:	[('全自动', 2), ('方法', 2), ('材料', 2)]
810:	[('高分子', 3), ('纺丝', 2), ('涤纶', 2)]
811:	[('高分子', 3), ('电缆', 2), ('装置', 2)]
812:	[('装备', 3), ('电机', 2), ('转子', 2)]
813:	[('干细胞', 2), ('方法', 2), ('医药', 2)]
814:	[('废气', 2), ('设备', 2), ('控制技术', 2)]
815:	[('救援', 3), ('服务', 3), ('应急', 2)]
816:	[('夹具', 2), ('装置', 2), ('发动机', 2)]
817:	[('新', 1), ('复合材料', 1), ('高分子', 1)]
818:	[('服务', 1), ('工程', 1), ('设计', 1)]
819:	[('生料', 3), ('高分子', 3), ('材料', 2)]
820:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
821:	[('小鼠', 3), ('用途', 3), ('笼具', 2)]
822:	[('永磁', 3), ('电机', 3), ('先进', 2)]
823:	[('机械', 3), ('球阀', 2), ('蝶阀', 2)]
824:	[('双金属片', 3), ('保护器', 2), ('热得快', 2)]
825:	[('压电', 3), ('陶瓷', 3), ('装置', 2)]
826:	[('刹车片', 2), ('装置', 2), ('喷粉', 2)]
827:	[('线路板', 3), ('装置', 2), ('加工', 2)]
828:	[('收纳盒', 3), ('高分子', 3), ('装置', 2)]
829:	[('水洗机', 2), ('定型机', 2), ('装置', 2)]
830:	[('桥面', 3), ('桥梁', 2), ('喷漆', 2)]
831:	[('敲打', 2), ('脚踏', 2), ('扶手', 2)]
832:	[('技术', 3), ('插座', 2), ('工业', 2)]
833:	[('服务', 1), ('支撑', 1), ('产业', 1)]
834:	[('手推车', 3), ('公用', 2), ('电子信息', 2)]
835:	[('叉车', 2), ('高车', 2), ('制造', 2)]
836:	[('烟管', 3), ('热水器', 2), ('燃气', 2)]
837:	[('电子商务', 1), ('软件', 1), ('电子信息', 1)]
838:	[('翘板', 2), ('开关', 2), ('机械', 2)]
839:	[('机械', 3), ('模具', 2), ('铸造', 2)]
840:	[('纺纱', 3), ('落纱', 2), ('装置', 2)]
841:	[('绣花机', 2), ('刺绣', 2), ('装置', 2)]
842:	[('装置', 2), ('不锈钢', 2), ('方法', 2)]
843:	[('飞机', 3), ('螺母', 2), ('螺栓', 2)]
844:	[('火灾', 3), ('服务', 3), ('电气', 2)]
845:	[('热升华', 3), ('油纸', 3), ('高分子', 3)]
846:	[('五金', 2), ('模具', 2), ('冲压', 2)]
847:	[('高分子', 3), ('链带', 2), ('拉链', 2)]
848:	[('轻质', 2), ('混凝土', 2), ('技术', 2)]
849:	[('技术', 1), ('轴承', 1), ('机械', 1)]
850:	[('人手', 2), ('舵机', 2), ('仿生', 2)]
851:	[('钢丸', 6), ('热处理', 2), ('合金钢', 1)]
852:	[('助步器', 3), ('助行器', 3), ('装置', 2)]
853:	[('软件', 1), ('计算', 1), ('电子信息', 1)]
854:	[('服务', 1), ('教育', 1), ('城市', 1)]
855:	[('仰卧', 3), ('哑铃', 2), ('机械', 2)]
856:	[('潜水', 3), ('装置', 2), ('切割', 2)]
857:	[('铁齿', 2), ('履带', 2), ('锻造', 2)]
858:	[('花环', 3), ('贴装', 2), ('圣诞树', 2)]
859:	[('机械', 3), ('气缸', 2), ('牙膏', 2)]
860:	[('机械', 3), ('破拆', 2), ('液压', 2)]
861:	[('高分子', 3), ('纳帕', 2), ('生产工艺', 2)]
862:	[('淋浴屏', 3), ('水资源', 3), ('淋浴', 2)]
863:	[('混凝土', 5), ('搅拌机', 2), ('资源化', 2)]
864:	[('支撑', 1), ('电子信息', 1), ('产业', 1)]
865:	[('转向器', 2), ('汽车', 2), ('阶梯', 1)]
866:	[('估计', 3), ('软件', 3), ('定位', 2)]
867:	[('电缆', 3), ('高分子', 3), ('材料', 2)]
868:	[('撕盖', 3), ('罐体', 3), ('钛合金', 2)]
869:	[('机械', 3), ('丝杆', 2), ('螺母', 2)]
870:	[('尾灯', 2), ('车灯', 2), ('汽车', 2)]
871:	[('焊枪', 2), ('等离子', 2), ('切割', 2)]
872:	[('包装袋', 2), ('装置', 2), ('技术', 2)]
873:	[('服务', 1), ('建筑设计', 1), ('设计', 1)]
874:	[('皮鞋', 3), ('高分子', 3), ('材料', 2)]
875:	[('机械', 3), ('水泵', 2), ('电机', 2)]
876:	[('机械传动', 2), ('实训', 2), ('教学', 2)]
877:	[('科技', 1), ('软件', 1), ('电子信息', 1)]
878:	[('电缆线', 3), ('缆线', 2), ('线缆', 2)]
879:	[('高分子', 3), ('装置', 2), ('聚氨酯', 2)]
880:	[('高分子', 4), ('阻燃剂', 3), ('浓度梯度', 2)]
881:	[('锤式', 3), ('铸件', 2), ('破碎机', 2)]
882:	[('水系', 3), ('灭火剂', 3), ('灭火器', 2)]
883:	[('车顶', 2), ('显示屏', 2), ('元器件', 2)]
884:	[('阀门', 4), ('球阀', 2), ('过滤器', 2)]
885:	[('联网', 3), ('智能', 2), ('物联', 2)]
